0,0,0,0
0.001,0.000628915,0,0.000628915
0.002,0.001259024,0,0.001259024
0.003,0.001890327,0,0.001890327
0.004,0.002522822,0,0.002522822
0.005,0.00315651,0,0.00315651
0.006,0.003791391,0,0.003791391
0.007,0.004427463,0,0.004427463
0.008,0.005064728,0,0.005064728
0.009,0.005703185,0,0.005703185
0.01,0.006342833,0,0.006342833
0.011,0.006983672,0,0.006983672
0.012,0.007625702,0,0.007625702
0.013,0.008268923,0,0.008268923
0.014,0.008913334,0,0.008913334
0.015,0.009558935,0,0.009558935
0.016,0.010205726,0,0.010205726
0.017,0.010853707,0,0.010853707
0.018,0.011502876,0,0.011502876
0.019,0.012153235,0,0.012153235
0.02,0.012804782,0,0.012804782
0.021,0.013457517,0,0.013457517
0.022,0.01411144,0,0.01411144
0.023,0.014766551,0,0.014766551
0.024,0.015422849,0,0.015422849
0.025,0.016080334,0,0.016080334
0.026,0.016739006,0,0.016739006
0.027,0.017398864,0,0.017398864
0.028,0.018059909,0,0.018059909
0.029,0.018722139,0,0.018722139
0.03,0.019385554,0,0.019385554
0.031,0.020050154,0,0.020050154
0.032,0.020715939,0,0.020715939
0.033,0.021382909,0,0.021382909
0.034,0.022051062,0,0.022051062
0.035,0.022720399,0,0.022720399
0.036,0.023390919,0,0.023390919
0.037,0.024062623,0,0.024062623
0.038,0.024735508,0,0.024735508
0.039,0.025409576,0,0.025409576
0.04,0.026084826,0,0.026084826
0.041,0.026761258,0,0.026761258
0.042,0.02743887,0,0.02743887
0.043,0.028117663,0,0.028117663
0.044,0.028797637,0,0.028797637
0.045,0.02947879,0,0.02947879
0.046,0.030161124,0,0.030161124
0.047,0.030844636,0,0.030844636
0.048,0.031529327,0,0.031529327
0.049,0.032215196,0,0.032215196
0.05,0.032902244,0,0.032902244
0.051,0.033590469,0,0.033590469
0.052,0.034279871,0,0.034279871
0.053,0.03497045,0,0.03497045
0.054,0.035662205,0,0.035662205
0.055,0.036355136,0,0.036355136
0.056,0.037049243,0,0.037049243
0.057,0.037744525,0,0.037744525
0.058,0.038440981,0,0.038440981
0.059,0.039138612,0,0.039138612
0.06,0.039837417,0,0.039837417
0.061,0.040537394,0,0.040537394
0.062,0.041238545,0,0.041238545
0.063,0.041940868,0,0.041940868
0.064,0.042644363,0,0.042644363
0.065,0.04334903,0,0.04334903
0.066,0.044054868,0,0.044054868
0.067,0.044761876,0,0.044761876
0.068,0.045470055,0,0.045470055
0.069,0.046179403,0,0.046179403
0.07,0.04688992,0,0.04688992
0.071,0.047601607,0,0.047601607
0.072,0.048314461,0,0.048314461
0.073,0.049028483,0,0.049028483
0.074,0.049743672,0,0.049743672
0.075,0.050460029,0,0.050460029
0.076,0.051177551,0,0.051177551
0.077,0.051896239,0,0.051896239
0.078,0.052616093,0,0.052616093
0.079,0.053337111,0,0.053337111
0.08,0.054059294,0,0.054059294
0.081,0.05478264,0,0.05478264
0.082,0.05550715,0,0.05550715
0.083,0.056232822,0,0.056232822
0.084,0.056959656,0,0.056959656
0.085,0.057687652,0,0.057687652
0.086,0.058416809,0,0.058416809
0.087,0.059147127,0,0.059147127
0.088,0.059878605,0,0.059878605
0.089,0.060611242,0,0.060611242
0.09,0.061345038,0,0.061345038
0.091,0.062079992,0,0.062079992
0.092,0.062816104,0,0.062816104
0.093,0.063553374,0,0.063553374
0.094,0.0642918,0,0.0642918
0.095,0.065031382,0,0.065031382
0.096,0.065772119,0,0.065772119
0.097,0.066514012,0,0.066514012
0.098,0.067257059,0,0.067257059
0.099,0.068001259,0,0.068001259
0.1,0.068746613,0,0.068746613
0.101,0.069493119,0,0.069493119
0.102,0.070240778,0,0.070240778
0.103,0.070989587,0,0.070989587
0.104,0.071739547,0,0.071739547
0.105,0.072490658,0,0.072490658
0.106,0.073242918,0,0.073242918
0.107,0.073996326,0,0.073996326
0.108,0.074750883,0,0.074750883
0.109,0.075506588,0,0.075506588
0.11,0.07626344,0,0.07626344
0.111,0.077021437,0,0.077021437
0.112,0.077780581,0,0.077780581
0.113,0.07854087,0,0.07854087
0.114,0.079302303,0,0.079302303
0.115,0.080064879,0,0.080064879
0.116,0.080828599,0,0.080828599
0.117,0.081593461,0.015707963,0.081593461
0.118,0.082359465,0.015707963,0.082359465
0.119,0.083126609,0.015707963,0.083126609
0.12,0.083894895,0.015707963,0.083894895
0.121,0.084664319,0.015707963,0.084664319
0.122,0.085434883,0.015707963,0.085434883
0.123,0.086206585,0.015707963,0.086206585
0.124,0.086979425,0.015707963,0.086979425
0.125,0.087753401,0.015707963,0.087753401
0.126,0.088528513,0.015707963,0.088528513
0.127,0.089304761,0.015707963,0.089304761
0.128,0.090082144,0.015707963,0.090082144
0.129,0.090860661,0.015707963,0.090860661
0.13,0.091640311,0.015707963,0.091640311
0.131,0.092421093,0.031415927,0.092421093
0.132,0.093203007,0.031415927,0.093203007
0.133,0.093986053,0.031415927,0.093986053
0.134,0.094770228,0.031415927,0.094770228
0.135,0.095555533,0.031415927,0.095555533
0.136,0.096341967,0.031415927,0.096341967
0.137,0.097129529,0.031415927,0.097129529
0.138,0.097918218,0.031415927,0.097918218
0.139,0.098708034,0.031415927,0.098708034
0.14,0.099498976,0.031415927,0.099498976
0.141,0.100291042,0.04712389,0.100291042
0.142,0.101084232,0.04712389,0.101084232
0.143,0.101878546,0.04712389,0.101878546
0.144,0.102673982,0.04712389,0.102673982
0.145,0.10347054,0.04712389,0.10347054
0.146,0.104268219,0.04712389,0.104268219
0.147,0.105067019,0.062831853,0.105067019
0.148,0.105866937,0.062831853,0.105866937
0.149,0.106667974,0.062831853,0.106667974
0.15,0.107470129,0.062831853,0.107470129
0.151,0.1082734,0.062831853,0.1082734
0.152,0.109077787,0.062831853,0.109077787
0.153,0.10988329,0.078539816,0.10988329
0.154,0.110689907,0.078539816,0.110689907
0.155,0.111497637,0.078539816,0.111497637
0.156,0.11230648,0.078539816,0.11230648
0.157,0.113116435,0.078539816,0.113116435
0.158,0.113927501,0.09424778,0.113927501
0.159,0.114739676,0.09424778,0.114739676
0.16,0.115552961,0.09424778,0.115552961
0.161,0.116367354,0.09424778,0.116367354
0.162,0.117182854,0.09424778,0.117182854
0.163,0.117999461,0.109955743,0.117999461
0.164,0.118817173,0.109955743,0.118817173
0.165,0.11963599,0.109955743,0.11963599
0.166,0.120455911,0.109955743,0.120455911
0.167,0.121276934,0.125663706,0.121276934
0.168,0.12209906,0.125663706,0.12209906
0.169,0.122922286,0.125663706,0.122922286
0.17,0.123746612,0.125663706,0.123746612
0.171,0.124572038,0.141371669,0.124572038
0.172,0.125398562,0.141371669,0.125398562
0.173,0.126226183,0.141371669,0.126226183
0.174,0.1270549,0.141371669,0.1270549
0.175,0.127884713,0.157079633,0.127884713
0.176,0.12871562,0.157079633,0.12871562
0.177,0.12954762,0.157079633,0.12954762
0.178,0.130380713,0.172787596,0.130380713
0.179,0.131214897,0.172787596,0.131214897
0.18,0.132050172,0.172787596,0.132050172
0.181,0.132886536,0.188495559,0.132886536
0.182,0.133723988,0.188495559,0.133723988
0.183,0.134562528,0.188495559,0.134562528
0.184,0.135402155,0.204203522,0.135402155
0.185,0.136242867,0.204203522,0.136242867
0.186,0.137084663,0.204203522,0.137084663
0.187,0.137927543,0.219911486,0.137927543
